customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
3140-MVPSE,1,61,113.1,1233.65,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,No
7917-CYGVR,0,46,19.2,45.75,Male,Yes,No,No,No,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),No
8412-JPYBY,0,57,80.25,5566.4,Male,Yes,No,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,Yes
8365-LEVLU,0,2,59.15,1851.45,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes
3625-WQBTB,0,22,70.75,2053.05,Male,No,Yes,Yes,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),No
6213-XFFYK,0,12,74.95,1852.85,Female,No,No,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
9280-EMYAV,1,1,104.5,7113.75,Male,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,No
0062-DFAFT,0,12,89.55,5153.5,Female,Yes,No,Yes,No,DSL,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,No
9415-GZXSD,0,21,45.95,432.25,Male,No,No,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,No,Electronic check,No
8574-IWZEU,0,10,84.05,501.35,Male,No,No,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Two year,No,Mailed check,No
1103-FBHUB,0,67,113.65,3349.1,Female,No,Yes,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),No
8322-CTBBK,0,28,56.8,1394.55,Male,No,No,No,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,No
6123-VVASU,1,9,24.45,1640.0,Male,Yes,No,No,No,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),No
8472-EQTUN,1,4,90.95,20.55,Female,Yes,No,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,No
9218-DWICI,0,41,89.5,1636.95,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes
2240-ZAPNW,0,27,101.3,4131.2,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,No
0782-VHILM,1,62,66.4,605.25,Male,Yes,No,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),No
8561-WSKSM,0,19,109.65,50.45,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),No
5572-WGTOJ,0,24,36.25,167.3,Male,Yes,No,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,No
9545-HXYDC,0,50,45.85,38.45,Female,Yes,Yes,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,No
2530-JERJR,1,50,29.35,903.6,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,No
5979-STRGR,0,25,19.7,1620.8,Female,Yes,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,No
4850-YCYDD,0,27,19.55,245.15,Female,No,No,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),Yes
9251-IEXXY,1,1,90.95,5638.3,Male,Yes,Yes,Yes,Yes,No,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,No
8986-RWFPV,0,56,68.4,20.4,Female,No,Yes,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,No
9959-SJJMJ,0,72,19.75,130.15,Male,Yes,No,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,No
0851-WCMSJ,1,11,92.2,4069.9,Male,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No
7265-CBOKM,0,72,57.75,5621.85,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,No
8442-LNUPX,0,2,104.05,488.65,Male,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),Yes
1902-XCWNV,0,10,30.85,118.25,Female,No,No,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Two year,No,Electronic check,Yes
9285-XLASD,0,46,20.35,316.2,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),No
7271-NSYNH,0,7,19.65,6669.45,Female,Yes,No,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No
2516-PZMSL,0,1,24.85,1716.45,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,Yes
2890-AOESN,0,70,101.3,1750.85,Female,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes
4749-BDSDO,0,25,25.1,3110.1,Female,Yes,Yes,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,Yes
6552-HINZD,0,42,39.1,196.9,Female,No,No,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),No
7365-ZVHQB,0,31,110.75,69.6,Male,Yes,Yes,Yes,No phone service,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,Yes
6253-OZUNL,1,58,20.3,307.6,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,Yes
1291-HEDLK,0,16,65.4,6424.7,Male,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),No
6713-DGEOP,0,72,20.35,5564.85,Male,Yes,No,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,One year,Yes,Mailed check,No
0877-UKRHL,0,35,88.7,5953.0,Male,No,No,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No
0519-MDPRC,0,3,25.15,7053.35,Female,Yes,Yes,No,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),No
6746-UHXYD,0,33,95.1,3131.8,Male,No,No,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Mailed check,Yes
6345-ZSYAR,0,66,58.25,329.8,Female,No,Yes,Yes,No,No,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,Yes
1402-XRKWW,0,33,75.75,52.2,Female,Yes,No,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,No
8524-XKQKE,0,2,87.75,4428.45,Male,Yes,No,Yes,No,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
1322-JHCTQ,1,1,103.2,5997.1,Male,Yes,No,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),No
8169-HVUUE,0,70,24.25,1664.3,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,No
9076-VKTOQ,0,70,100.55,170.85,Male,No,No,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
0562-GWOJJ,1,64,20.0,3686.05,Male,No,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes
2549-SKUGY,0,25,85.9,4885.85,Male,No,No,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),No
6373-VWPPD,0,1,72.1,70.65,Male,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,Yes
0319-PYWCU,0,30,81.35,6118.95,Female,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),Yes
7331-OKESA,0,52,85.6,156.85,Female,Yes,No,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,No
8894-DFYSX,0,60,65.8,2799.75,Female,No,No,Yes,No phone service,DSL,No,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),No
4578-EVOKE,0,12,77.75,3616.25,Male,No,No,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,No
5831-SIOHR,0,69,76.4,4689.15,Female,Yes,Yes,Yes,Yes,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,No
3002-QLDRE,0,66,20.25,4346.4,Male,Yes,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,No
5340-SFQKL,0,54,24.75,5515.8,Male,Yes,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
0532-POFBS,0,72,86.1,5567.55,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,No
2616-YKPJV,0,11,20.2,1306.3,Male,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,No
5975-ZIHUY,0,72,90.05,19.75,Female,No,No,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),Yes
1609-TZLYJ,1,62,104.6,1931.3,Male,Yes,Yes,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),No
0368-VYYYW,0,1,77.0,390.85,Male,No,Yes,No,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),No
1689-HSUWS,0,53,19.7,772.85,Male,No,No,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,No
4634-IPXHT,0,1,102.85,1127.2,Female,Yes,Yes,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,No
6270-RCJZU,0,12,59.25,1232.9,Female,Yes,Yes,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,One year,Yes,Electronic check,Yes
9617-FNCHI,0,72,24.45,1270.25,Female,Yes,No,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Credit card (automatic),No
5697-XRYWR,0,44,59.05,879.8,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,No
2632-USQEQ,1,34,25.15,3539.25,Male,No,Yes,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),No
9977-HOCAB,0,22,50.85,193.6,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,No,Electronic check,No
1979-BJREM,0,34,95.1,529.8,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),Yes
9016-PUJCQ,0,68,21.45,111.05,Male,Yes,No,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,No
8824-BUHCY,0,40,46.2,422.7,Male,No,No,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,No
3823-JZKMP,0,69,20.75,3008.55,Male,No,Yes,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),Yes
6074-KZMRM,0,31,18.8,79.95,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,No
2794-ALQOF,0,45,96.2,3021.6,Male,Yes,Yes,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),No
1291-NWUWR,1,53,78.9,237.7,Male,No,No,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),No
4616-WEHVA,0,37,19.45,1559.45,Female,No,No,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
6795-SIKIV,0,45,19.55,7965.95,Male,Yes,Yes,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,One year,Yes,Mailed check,No
7484-DGURI,0,52,44.75,4798.4,Female,Yes,No,No,Yes,DSL,No,Yes,No,No internet service,No,Yes,One year,No,Mailed check,No
2602-DTPEV,0,8,20.45,1020.2,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Electronic check,No
5893-SRBRA,0,52,21.0,712.25,Male,Yes,No,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),No
9236-YICJC,1,41,90.35,949.8,Female,No,No,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,No
9500-NKLKE,0,15,63.95,1884.65,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),No
7223-LCIRX,0,27,99.55,3741.85,Male,Yes,Yes,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),No
3805-WZNBV,0,64,20.1,1110.05,Male,Yes,No,No,Yes,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
3873-WVEVD,0,72,80.3,587.1,Male,Yes,Yes,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),No
0293-TVAMY,1,16,106.0,1611.0,Male,Yes,No,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No
6306-XSVJJ,1,3,55.7,7623.2,Female,Yes,Yes,Yes,No,No,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),No
2230-JFTPE,0,49,19.4,3915.4,Female,Yes,No,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,Yes
4589-VGALY,0,32,89.3,4016.3,Male,Yes,Yes,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,No
9305-YPEXG,0,72,31.1,4758.8,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),No
1288-NPBYX,0,41,19.8,7470.1,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,Yes
5406-MMEAA,0,28,83.55,4065.0,Female,No,No,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,No
8791-PLNFA,0,72,75.35,3475.55,Male,No,No,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,Yes
1954-FOAJJ,0,72,20.35,199.45,Female,No,No,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),No
4491-UUCIA,0,5,62.05,1062.1,Male,No,Yes,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,No
8178-BQTSW,0,7,99.95,4713.4,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),No
6590-XUNVN,0,2,104.85,347.4,Male,No,No,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,No
6645-SCLFQ,0,1,79.85,678.8,Male,Yes,No,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,No,One year,No,Mailed check,Yes
5022-PKAQR,0,72,89.45,287.85,Male,Yes,No,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),No
9048-LIYEQ,0,1,20.6,2934.3,Female,Yes,No,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,Two year,No,Credit card (automatic),No
1845-CTHRZ,0,60,23.75,526.95,Male,Yes,No,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Mailed check,Yes
2804-LPUAR,0,16,108.95,1060.2,Male,Yes,No,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,No
5659-JETMQ,0,71,81.1,4056.75,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),No
1876-ZYGKF,0,22,69.75,458.1,Female,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,No
5436-DHSGK,0,61,20.1,48.35,Female,No,Yes,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,Yes
0486-QEMFS,0,67,66.2,50.9,Female,Yes,No,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,No,Bank transfer (automatic),No
4506-ZOZSU,1,34,94.2,3794.5,Male,No,No,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),Yes
0456-DUZIO,0,14,20.45,7719.5,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,No
1347-CKGQM,0,26,84.45,1636.95,Female,No,No,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,Yes
6234-ONEJT,1,2,28.6,7332.4,Male,No,No,No,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
4106-XQEGE,1,64,18.8,60.0,Female,Yes,No,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),Yes
0133-LRTFQ,1,72,115.15,534.7,Male,No,No,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,One year,No,Electronic check,No
5203-IILFQ,0,1,105.65,2635.0,Male,No,Yes,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),No
7119-YHACV,0,72,99.0,434.1,Male,No,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,No
7079-LEFBL,0,7,58.55,73.5,Male,Yes,Yes,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),No
4519-BYCIC,0,2,116.1,370.65,Female,Yes,No,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),Yes
8659-IRAFL,0,2,20.1,916.0,Male,No,No,Yes,No,No,No,No,No,No internet service,Yes,No internet service,Two year,No,Electronic check,No
2647-AUJUE,0,1,20.05,1871.85,Female,No,Yes,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No internet service,Two year,No,Electronic check,No
0663-ZGIGR,0,13,70.2,6056.9,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Two year,Yes,Electronic check,No
2572-AKMWI,0,60,20.15,1655.35,Male,Yes,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),No
8701-IHWRX,0,11,20.1,1992.85,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,No,No internet service,One year,Yes,Mailed check,No
2720-DVJUU,0,21,79.85,755.4,Female,No,No,Yes,No,No,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),No
8456-MXKUA,0,72,71.4,5212.65,Female,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,No
0840-BOFYN,0,46,49.15,1802.55,Female,Yes,No,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
2610-NHGTW,0,36,19.5,264.55,Female,Yes,No,Yes,No,No,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Mailed check,No
6559-KWFAL,0,71,105.1,778.1,Female,Yes,Yes,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,No
6279-FOLAU,1,20,71.1,20.95,Male,Yes,No,Yes,No,No,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,Yes
9295-KYAFR,0,31,93.2,5552.5,Female,Yes,No,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
6539-EBTXN,0,36,19.65,1948.35,Male,Yes,No,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,No
8650-DGQWC,0,61,71.0,2510.7,Female,No,No,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,No
0686-MWVIO,0,25,33.5,86.05,Male,No,Yes,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),Yes
9885-KNDUX,0,3,86.55,1928.7,Female,No,Yes,No,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Mailed check,Yes
3409-WCOJO,0,26,66.4,237.65,Female,No,Yes,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,No
8695-IIEEO,0,1,69.25,154.55,Female,Yes,Yes,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
5090-NQGDN,1,66,18.8,429.55,Male,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,Yes
5554-KUMSW,0,2,113.15,2215.4,Male,No,No,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,No
8047-RBDXE,0,42,111.15,931.9,Female,Yes,No,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
7506-MPFAI,0,26,19.4,5426.85,Female,Yes,No,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,No
5861-OJRJY,0,1,102.9,6110.2,Female,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,Yes
9254-TAYIR,0,5,90.35,6597.25,Female,Yes,Yes,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,No,Electronic check,Yes
7852-EJHZG,0,58,25.05,609.9,Male,No,No,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,No
4643-SPBDN,1,71,102.1,1405.3,Female,Yes,No,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),No
2093-VYTJI,1,22,50.05,444.75,Female,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,No
3981-GMNNI,0,1,81.7,3023.55,Female,No,No,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),No
6769-FIIXB,0,15,99.95,5785.5,Male,No,No,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),No
3431-SZOHQ,0,38,48.15,1424.4,Male,No,No,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,No,Mailed check,Yes
7926-KODUR,0,3,20.0,5317.8,Female,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),No
9775-JTEMW,0,68,54.6,102.45,Female,No,No,No,No phone service,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,Yes
3766-XTAKN,0,10,45.05,4968.0,Female,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,No
9297-GFOTS,0,27,102.05,5012.1,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,Yes
